index,name,isin,url,keyword,sheet
9,Aberforth Smaller Companies Trust Plc,GB0000066554,https://www.fidelity.co.uk/factsheets?id=E0GBR01NFP&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
14,Artemis UK Future Leaders plc,GB00B1FL3C76,https://www.fidelity.co.uk/factsheets?id=F0GBR052P3&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
19,Baillie Gifford Japan Trust PLC,GB0000485838,https://www.fidelity.co.uk/factsheets?id=E0GBR00R22&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
24,Barings Emerging EMEA Opportunities PLC,GB0032273343,https://www.fidelity.co.uk/factsheets?id=E0GBR00QU6&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
29,BlackRock Latin American Investment Trust Plc,GB0005058408,https://www.fidelity.co.uk/factsheets?id=E0GBR01OGY&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
34,Brunner Investment Trust Plc,GB0001490001,https://www.fidelity.co.uk/factsheets?id=F0GBR051X2&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
39,Cordiant Digital Infrastructure,GG00BMC7TM77,https://www.fidelity.co.uk/factsheets?id=F000016HYK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
44,CT UK Capital and Income Investment Trust PLC,GB0003463287,https://www.fidelity.co.uk/factsheets?id=E0GBR01OSP&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
49,Edinburgh Investment Trust Plc,GB0003052338,https://www.fidelity.co.uk/factsheets?id=F0GBR051V5&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
54,Fidelity China Special Situations Ord,GB00B62Z3C74,https://www.fidelity.co.uk/factsheets?id=F00000H0Q7&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
59,Foresight Environmental Infrastructure Limited,GG00BJL5FH87,https://www.fidelity.co.uk/factsheets?id=F00000T0X0&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
64,Greencoat UK Wind PLC,GB00B8SC6K54,https://www.fidelity.co.uk/factsheets?id=F00000PPTR&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
69,Henderson Smaller Companies Investment Trust,GB0009065060,https://www.fidelity.co.uk/factsheets?id=E0GBR00J99&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
74,Impax Environmental Markets Plc,GB0031232498,https://www.fidelity.co.uk/factsheets?id=E0GBR01R9F&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
79,Invesco Asia Dragon Trust plc,GB0004535307,https://www.fidelity.co.uk/factsheets?id=F0GBR052RM&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
84,JPMorgan China Growth & Income plc,GB0003435012,https://www.fidelity.co.uk/factsheets?id=E0GBR01Q4P&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
89,JPMorgan European Growth & Income plc,GB00BPR9Y246,https://www.fidelity.co.uk/factsheets?id=F000000EWI&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
94,JPMorgan US Smaller Companies Investment Trust,GB00BJL5F346,https://www.fidelity.co.uk/factsheets?id=E0GBR00VWF&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
99,Manchester & London Investment Trust Plc,GB0002258472,https://www.fidelity.co.uk/factsheets?id=E0GBR01Q87&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
104,Molten Ventures PLC,GB00BY7QYJ50,https://www.fidelity.co.uk/factsheets?id=F00000XCNK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
109,Murray International Trust Plc,GB00BQZCCB79,https://www.fidelity.co.uk/factsheets?id=E0GBR00V37&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
114,Pacific Assets Trust,GB0006674385,https://www.fidelity.co.uk/factsheets?id=E0GBR01P3I&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
119,Personal Assets Trust,GB00BM8B5H06,https://www.fidelity.co.uk/factsheets?id=E0GBR01KRI&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
124,Rights & Issues Investment Trust Ord,GB0007392078,https://www.fidelity.co.uk/factsheets?id=F00000XBIE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
129,Schroder AsiaPacific Fund plc,GB0007918872,https://www.fidelity.co.uk/factsheets?id=E0GBR01N9E&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
134,Schroder Oriental Income Fund Limited,GB00B0CRWN59,https://www.fidelity.co.uk/factsheets?id=F0000008UY&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
139,Scottish Oriental Smaller Companies Trust Plc,GB00BRBL6574,https://www.fidelity.co.uk/factsheets?id=E0GBR04AN0&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
144,Strategic Equity Capital Plc,GB00B0BDCB21,https://www.fidelity.co.uk/factsheets?id=F000000EZ0&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
149,Templeton Emerging Markets Investment Trust TEMIT,GB00BKPG0S09,https://www.fidelity.co.uk/factsheets?id=F0GBR05WML&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
154,The Merchants Trust Plc,GB0005800072,https://www.fidelity.co.uk/factsheets?id=F0GBR051XC&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
