index,name,isin,url,keyword,sheet
16,Amundi Index Solutions - Amundi Prime Europe UCITS ETF DR GBP,LU1931974262,https://www.fidelity.co.uk/factsheets?id=0P0001HNTY&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
21,Amundi MSCI Europe SRI Climate Paris Aligned - UCITS ETF DR (C) GBP,LU1861137484,https://www.fidelity.co.uk/factsheets?id=0P0001IINO&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
26,Amundi UK Government Bond 0-5Y UCITS ETF Dist,LU1439943090,https://www.fidelity.co.uk/factsheets?id=0P00018I29&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
31,ARK Genomic Revolution UCITS ETF Class A USD Accumulation GBP,IE000O5M6XO1,https://www.fidelity.co.uk/factsheets?id=0P0001SSV6&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
36,Fidelity Emerging Markets Quality Income UCITS ETF USD Acc GBP,IE00BYSX4846,https://www.fidelity.co.uk/factsheets?id=0P0001BXX9&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
41,Fidelity EUR Corp Bond Research Enhanced PAB UCITS ETF UCITS ETF Inc GBP,IE000VQZQ963,https://www.fidelity.co.uk/factsheets?id=0P0001RZWT&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
46,Fidelity Europe Quality Income UCITS ETF EUR Inc GBP,IE00BYSX4176,https://www.fidelity.co.uk/factsheets?id=0P0001IF82&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
51,Fidelity Global Equity Research Enhanced UCITS ETF USD Acc GBP,IE00BKSBGV72,https://www.fidelity.co.uk/factsheets?id=0P0001K1SB&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
56,Fidelity Global Quality Income ETF Inc GBP,IE00BYXVGZ48,https://www.fidelity.co.uk/factsheets?id=0P0001A1YY&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
61,Fidelity US Equity Research Enhanced UCITS ETF USD Acc GBP,IE00BKSBGS44,https://www.fidelity.co.uk/factsheets?id=0P0001K1SA&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
66,Fidelity US Quality Income UCITS ETF Inc GBP,IE00BYXVGX24,https://www.fidelity.co.uk/factsheets?id=0P0001A1YZ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
71,Fidelity USD HY Corp Bond Research Enhanced PAB UCITS ETF GBP Hedged Inc,IE000IKCYI88,https://www.fidelity.co.uk/factsheets?id=0P0001RDGB&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
76,First Trust Eurozone AlphaDEX® UCITS ETF Class A Shares GBP,IE00B8X9NY41,https://www.fidelity.co.uk/factsheets?id=0P000158RJ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
81,First Trust Indxx Innovative Transaction & Process UCITS ETF GBP,IE00BF5DXP42,https://www.fidelity.co.uk/factsheets?id=0P0001D40O&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
86,First Trust United Kingdom AlphaDEX® UCITS ETF Class B GBP,IE00BD9N0445,https://www.fidelity.co.uk/factsheets?id=0P00017UNL&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
91,Franklin FTSE Brazil UCITS ETF GBP,IE00BHZRQY00,https://www.fidelity.co.uk/factsheets?id=0P0001HPYI&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
96,HANetf ICAV - Future of Defence UCITS ETF - Accumulating GBP,IE000OJ5TQP4,https://www.fidelity.co.uk/factsheets?id=0P0001RI0B&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
101,HSBC FTSE 250 UCITS ETF,IE00B64PTF05,https://www.fidelity.co.uk/factsheets?id=0P0000NO7Q&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
106,HSBC MSCI Canada UCITS ETF GBP,IE00B51B7Z02,https://www.fidelity.co.uk/factsheets?id=0P0000SJQA&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
111,HSBC MSCI Europe Islamic Screened UCITS ETF EUR Acc GBP,IE000AGFZM58,https://www.fidelity.co.uk/factsheets?id=0P0001PZOU&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
116,HSBC MSCI Pacific ex Japan UCITS ETF GBP,IE00B5SG8Z57,https://www.fidelity.co.uk/factsheets?id=0P0000PVX2&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
