index,name,isin,url,keyword,sheet
8,Aberdeen UK Smaller Cos Growth Trust plc,GB0002959582,https://www.fidelity.co.uk/factsheets?id=E0GBR01NOZ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
13,Alternative Income REIT PLC,GB00BDVK7088,https://www.fidelity.co.uk/factsheets?id=F00000Z1TE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
18,Baillie Gifford European Growth Trust Plc,GB00BMC7T380,https://www.fidelity.co.uk/factsheets?id=E0GBR00VWL&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
23,Bankers Investment Trust Plc,GB00BN4NDR39,https://www.fidelity.co.uk/factsheets?id=F0GBR051W1&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
28,BlackRock Greater Europe Investment Trust plc,GB00B01RDH75,https://www.fidelity.co.uk/factsheets?id=F000000EYP&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
33,Brown Advisory US Smaller Companies PLC,GB0003463402,https://www.fidelity.co.uk/factsheets?id=F0GBR052PF&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
38,Chrysalis Investments Limited,GG00BGJYPP46,https://www.fidelity.co.uk/factsheets?id=F000011G4H&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
43,CT Private Equity Trust PLC,GB0030738271,https://www.fidelity.co.uk/factsheets?id=F000000EW8&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
48,Ecofin Global Utilities & Infrastructure Trust Plc,GB00BD3V4641,https://www.fidelity.co.uk/factsheets?id=F00000XRIZ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
53,Fidelity Asian Values PLC,GB0003322319,https://www.fidelity.co.uk/factsheets?id=F0GBR04E6W&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
58,Finsbury Growth & Income Trust Plc,GB0007816068,https://www.fidelity.co.uk/factsheets?id=F0GBR053PE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
63,Global Opportunities Trust plc,GB0033862573,https://www.fidelity.co.uk/factsheets?id=F000000EYD&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
68,Henderson High Income Trust,GB0009580571,https://www.fidelity.co.uk/factsheets?id=E0GBR00QXE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
73,ICG Enterprise Trust Plc,GB0003292009,https://www.fidelity.co.uk/factsheets?id=E0GBR00VWK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
78,Intuitive Investments Group PLC,GB00BPTH6Y20,https://www.fidelity.co.uk/factsheets?id=F00001663Q&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
83,JPMorgan Asia Growth & Income plc,GB0001320778,https://www.fidelity.co.uk/factsheets?id=E0GBR00Y7H&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
