index,name,isin,url,keyword,sheet
12,Amundi Global Government Inflation-Linked Bond 1-10Y UCITS ETF GBP Hedged Dist,LU1910940425,https://www.fidelity.co.uk/factsheets?id=0P0001M7LB&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
17,Amundi Index Solutions - Amundi Prime Eurozone UCITS ETF DR GBP,LU1931974429,https://www.fidelity.co.uk/factsheets?id=0P0001HNTZ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
22,Amundi MSCI Europe SRI Climate Paris Aligned - UCITS ETF DR (D) GBP,LU2059756598,https://www.fidelity.co.uk/factsheets?id=0P0001L81M&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
27,Amundi UK Government Inflation-Linked Bond UCITS ETF Dist,LU1407893301,https://www.fidelity.co.uk/factsheets?id=0P00019130&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
32,ARK Innovation UCITS ETF Class A USD Accumulation GBP,IE000GA3D489,https://www.fidelity.co.uk/factsheets?id=0P0001SSV4&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
37,Fidelity Emerging Markets Quality Income UCITS ETF USD Inc GBP,IE00BYSX4739,https://www.fidelity.co.uk/factsheets?id=0P0001IF81&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
42,Fidelity EUR Corp Bond Research Enhanced UCITS ETF Acc GBP,IE000JEXZJT1,https://www.fidelity.co.uk/factsheets?id=0P00020A5P&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
47,Fidelity Europe Quality Income UCITS ETF GBP Hedged Acc,IE00BYSX4408,https://www.fidelity.co.uk/factsheets?id=0P0001BG3F&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
52,Fidelity Global Government Bond Climate Aware UCITS ETF Acc GBP Hedged,IE000QVCP9S5,https://www.fidelity.co.uk/factsheets?id=0P0001PQUE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
57,Fidelity Global Quality Income UCITS ETF GBP Hedged Inc,IE00BYV1YF22,https://www.fidelity.co.uk/factsheets?id=0P0001AMSK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
62,Fidelity US Fundamental Large Cap Core UCITS ETF Acc GBP,IE000IY9QFN9,https://www.fidelity.co.uk/factsheets?id=0P0001XGTA&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
67,Fidelity US Quality Value UCITS ETF USD Acc GBP,IE000MKIH0W7,https://www.fidelity.co.uk/factsheets?id=0P0001UB4G&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This ETF can be held in an Investment ISA, SIPP and Investment Account",ETF
