index,name,isin,url,keyword,sheet
9,7IM AAP Moderately Adventurous Fund C Inc,GB00B2PB2K59,https://www.fidelity.co.uk/factsheets?id=F000001F03&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
14,7IM Balanced Fund C Acc,GB0033959742,https://www.fidelity.co.uk/factsheets?id=F0GBR05VLG&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
19,7IM Moderately Cautious Fund C Inc,GB0033953273,https://www.fidelity.co.uk/factsheets?id=F0GBR05WOP&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
24,abrdn AAA Bond Fund Institutional Accumulation,GB0006573439,https://www.fidelity.co.uk/factsheets?id=F0GBR04RYD&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
29,abrdn Asia Pacific Equity Fund I Acc,GB00B0XWNG99,https://www.fidelity.co.uk/factsheets?id=F00000020Y&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
34,abrdn Dynamic Distribution Fund Institutional Income,GB00B0WS8K73,https://www.fidelity.co.uk/factsheets?id=F0GBR06DZP&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
39,abrdn Ethical Corporate Bond Fund Institutional Accumulation,GB00B0LNNK80,https://www.fidelity.co.uk/factsheets?id=F0GBR06XQ2&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
44,abrdn Europe ex UK Income Equity Fund Institutional Accumulation,GB00B3L7SB79,https://www.fidelity.co.uk/factsheets?id=F000002KQ5&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
49,abrdn European Smaller Companies Fund I Acc,GB00B0XWN580,https://www.fidelity.co.uk/factsheets?id=F00000P8DK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
54,abrdn Global Equity Fund I Inc,GB00B83WC467,https://www.fidelity.co.uk/factsheets?id=F00000P8DW&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
59,abrdn Global Infrastructure Equity Fund Institutional Accumulation,GB00B779VF05,https://www.fidelity.co.uk/factsheets?id=F00000NMDL&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
64,abrdn Global Sustainable Equity Fund I Acc,GB0006833932,https://www.fidelity.co.uk/factsheets?id=F0GBR05080&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
69,abrdn Japanese Equity Fund I Acc,GB0004521737,https://www.fidelity.co.uk/factsheets?id=F0GBR050CF&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
74,abrdn MyFolio Core II Fund Institutional Income,GB00BHZCRC07,https://www.fidelity.co.uk/factsheets?id=F000013HCJ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
79,abrdn MyFolio Core V Fund Institutional Accumulation,GB00B545DL77,https://www.fidelity.co.uk/factsheets?id=F00000JYZQ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
84,abrdn MyFolio Index II Fund Institutional B Fixed Accumulation,GB00BHZCQP60,https://www.fidelity.co.uk/factsheets?id=F000013EAE&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
89,abrdn MyFolio Multi-Manager I Fund Institutional Income,GB00BHZCRW03,https://www.fidelity.co.uk/factsheets?id=F000013HDF&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
94,abrdn MyFolio Multi-Manager V Fund Institutional Accumulation,GB00B52YK933,https://www.fidelity.co.uk/factsheets?id=F00000JYZG&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
99,abrdn Real Estate Feeder Fund Class Institutional Income,GB00BP8YY396,https://www.fidelity.co.uk/factsheets?id=F00001COW8&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
104,abrdn Short Dated Sterling Corporate Bond Tracker Fund B Acc,GB00BGMK1956,https://www.fidelity.co.uk/factsheets?id=F0000125E6&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
109,abrdn SICAV I – Euro High Yield Bond Fund Class X MInc GBP,LU0837981900,https://www.fidelity.co.uk/factsheets?id=F00000PAU8&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
114,abrdn Sterling Inflation-Linked Bond Fund I Acc,GB00BWK27533,https://www.fidelity.co.uk/factsheets?id=F00000W3OW&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
119,abrdn Sterling Short Term Government Bond Fund I Inc,GB00BWK25L59,https://www.fidelity.co.uk/factsheets?id=F00000W0FB&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
124,abrdn UK Ethical Equity Fund Institutional Income,GB00BVFNS519,https://www.fidelity.co.uk/factsheets?id=F00000VCIV&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
