index,name,isin,url,keyword,sheet
10,7IM AAP Moderately Cautious Fund C Acc,GB00B2PB2168,https://www.fidelity.co.uk/factsheets?id=F000001EZW&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
15,7IM Balanced Fund C Inc,GB0033959296,https://www.fidelity.co.uk/factsheets?id=F0GBR05VLH&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
20,7IM Real Return Fund C Acc,GB00B75MS619,https://www.fidelity.co.uk/factsheets?id=F00000NMM2&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
25,abrdn AAA Bond Fund Institutional Income,GB0006584543,https://www.fidelity.co.uk/factsheets?id=F0GBR04RYF&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
30,abrdn Asia Pacific Equity Fund I Inc,GB00B88N7058,https://www.fidelity.co.uk/factsheets?id=F00000P8DG&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
35,abrdn Emerging Markets Equity Enhanced Index Fund B Acc,GB0033309757,https://www.fidelity.co.uk/factsheets?id=F0GBR06HZ6&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
40,abrdn Ethical Corporate Bond Fund Institutional Income,GB00B0LNNL97,https://www.fidelity.co.uk/factsheets?id=F0GBR06XQ3&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
45,abrdn Europe ex UK Income Equity Fund Institutional Income,GB00B3L7S958,https://www.fidelity.co.uk/factsheets?id=F000002KQ7&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
50,abrdn Global Balanced Growth Fund Institutional Accumulation,GB0004331673,https://www.fidelity.co.uk/factsheets?id=F0GBR04RWH&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
55,abrdn Global Government Bond Tracker Fund B GBP Acc,GB00BK80KQ76,https://www.fidelity.co.uk/factsheets?id=F000015IKJ&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
60,abrdn Global Infrastructure Equity Fund Institutional Income,GB00B74TZJ51,https://www.fidelity.co.uk/factsheets?id=F00000NMDN&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This fund can be held in an Investment ISA, SIPP and Investment Account",MF
