index,name,isin,url,keyword,sheet
11,Alliance Witan PLC,GB00B11V7W98,https://www.fidelity.co.uk/factsheets?id=E0GBR00QKW&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
16,AVI Japan Opportunity Trust plc,GB00BD6H5D36,https://www.fidelity.co.uk/factsheets?id=F000011E3X&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
21,Baillie Gifford UK Growth Trust plc,GB0007913485,https://www.fidelity.co.uk/factsheets?id=E0GBR01O8T&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
26,BlackRock Energy and Resources Income Trust plc,GB00B0N8MF98,https://www.fidelity.co.uk/factsheets?id=F000000EYO&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
31,BlackRock World Mining Trust plc,GB0005774855,https://www.fidelity.co.uk/factsheets?id=E0GBR01OPI&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
36,Castelnau Group Limited,GG00BMWWJM28,https://www.fidelity.co.uk/factsheets?id=F00001CUCK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
41,CT Global Managed Portfolio Income,GB00B2PP3J36,https://www.fidelity.co.uk/factsheets?id=F0000026RN&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
46,Diverse Income Trust,GB00B65TLW28,https://www.fidelity.co.uk/factsheets?id=F00000MILK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
51,European Opportunities Trust plc,GB0000197722,https://www.fidelity.co.uk/factsheets?id=E0GBR01DOK&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
56,Fidelity European Trust PLC,GB00BK1PKQ95,https://www.fidelity.co.uk/factsheets?id=F0GBR04E70&idCurrencyId=&idType=msid&marketCode=&intref=pi_tool_investment-finder,"This investment trust can be held in an Investment ISA, SIPP and Investment Account",Investment
